com_id,com_nam,lin_ima,is_lob,dat_fil
"C00512673","C.H. ROBINSON WORLDWIDE INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030741880+0","Y","2012-02-13"
"C00502856","CA INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12954245988+0","Y","2012-10-01"
"C00502856","CA INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030664269+0","Y","2011-09-29"
"C00360438","CA NURSES ASSOC./NAT'L. NURSES ORGANIZING COMMITTEE (CNA/NNOC) FUND FOR A HEALTHY AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_11931518000+0","Y","2011-05-23"
"C00360438","CA NURSES ASSOC./NAT'L. NURSES ORGANIZING COMMITTEE (CNA/NNOC) FUND FOR A HEALTHY AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_29933396429+0","Y","2009-03-25"
"C00197863","CABLEVISION SYSTEMS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991791519+0","Y","2009-03-25"
"C00239947","CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15970689706+0","Y","2015-05-07"
"C00239947","CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14983678233+0","Y","2014-12-10"
"C00239947","CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960860893+0","Y","2014-04-21"
"C00239947","CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13962743235+0","Y","2013-06-04"
"C00239947","CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13962418883+0","Y","2013-05-16"
"C00239947","CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11990237494+0","","2011-03-02"
"C00480210","CALERA CORPORATION BLUE PLANET ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030400766+0","Y","2010-07-30"
"C00480210","CALERA CORPORATION BLUE PLANET ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030280944+0","Y","2010-03-31"
"C00530337","CALIFORNIA CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030890661+0","Y","2012-09-24"
"C00538173","CALIFORNIA CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030960631+0","Y","2012-11-13"
"C00537134","CALIFORNIA DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961895+0","Y","2012-11-13"
"C00533364","CALIFORNIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933011+0","Y","2012-10-22"
"C00041954","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC )","http://docquery.fec.gov/cgi-bin/fecimg/?_201512179004257619+0","Y","2015-12-17"
"C00041954","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC )","http://docquery.fec.gov/cgi-bin/fecimg/?_13940697314+0","Y","2013-05-10"
"C00041954","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC )","http://docquery.fec.gov/cgi-bin/fecimg/?_29935609350+0","Y","2009-12-29"
"C00041954","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC )","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398180+0","Y","2009-03-26"
"C00595801","CALIFORNIA GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512119004175901+0","Y","2015-12-11"
"C00083279","CALIFORNIA REAL ESTATE POLITICAL ACTION COMMITTEE/FEDERAL - CALIFORNIA ASSOCIATION OF REALTORS","http://docquery.fec.gov/cgi-bin/fecimg/?_14961553451+0","Y","2014-07-11"
"C00083279","CALIFORNIA REAL ESTATE POLITICAL ACTION COMMITTEE/FEDERAL - CALIFORNIA ASSOCIATION OF REALTORS","http://docquery.fec.gov/cgi-bin/fecimg/?_13962852468+0","Y","2013-06-12"
"C00083279","CALIFORNIA REAL ESTATE POLITICAL ACTION COMMITTEE/FEDERAL - CALIFORNIA ASSOCIATION OF REALTORS","http://docquery.fec.gov/cgi-bin/fecimg/?_29933396140+0","Y","2009-03-24"
"C00539379","CALIFORNIA REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961246+0","Y","2012-11-15"
"C00535039","CALIFORNIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941450+0","Y","2012-10-31"
"C00535369","CALIFORNIA SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030944939+0","Y","2012-11-02"
"C00412676","CALIFORNIA TRIBAL BUSINESS ALLIANCE FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931364593+0","Y","2011-05-16"
"C00362640","CALPINE CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201602249009621161+0","Y","2016-02-24"
"C00362640","CALPINE CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201601119004450243+0","Y","2016-01-11"
"C00362640","CALPINE CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934022561+0","Y","2009-06-18"
"C00362640","CALPINE CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991792540+0","Y","2009-03-25"
"C00252684","CAMBIA HEALTH SOLUTIONS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15970297091+0","Y","2015-03-13"
"C00252684","CAMBIA HEALTH SOLUTIONS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13940349718+0","Y","2013-03-15"
"C00252684","CAMBIA HEALTH SOLUTIONS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11972738941+0","Y","2011-12-19"
"C00252684","CAMBIA HEALTH SOLUTIONS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11932300568+0","Y","2011-08-22"
"C00252684","CAMBIA HEALTH SOLUTIONS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990624998+0","Y","2010-04-21"
"C00252684","CAMBIA HEALTH SOLUTIONS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398567+0","Y","2009-03-26"
"C00415166","CAMPBELL SOUP COMPANY PAC CAMPBELL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14950015038+0","Y","2014-08-14"
"C00415166","CAMPBELL SOUP COMPANY PAC CAMPBELL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991759908+0","Y","2009-03-17"
"C00596361","CANADIAN GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176521+0","Y","2015-12-13"
"C00506907","CAPAC LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11953345045+0","Y","2011-12-27"
"C00506907","CAPAC LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030692631+0","","2011-12-02"
"C00461756","CAPG FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201511209003538182+0","Y","2015-11-20"
"C00461756","CAPG FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29030190937+0","Y","2009-11-12"
"C00461756","CAPG FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29030114536+0","Y","2009-07-14"
"C00461756","CAPG FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29030084587+0","Y","2009-05-08"
"C00326595","CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_14970729925+0","Y","2014-08-26"
"C00326595","CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_14960603428+0","Y","2014-04-03"
"C00326595","CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12951576516+0","Y","2012-04-23"
"C00326595","CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10930029768+0","Y","2010-01-13"
"C00326595","CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29934421657+0","Y","2009-08-07"
"C00326595","CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29991729796+0","Y","2009-03-11"
"C00332833","CARDINAL HEALTH INC. PAC AKA CARDINAL HEALTH COMPANIES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14960488857+0","Y","2014-03-06"
"C00332833","CARDINAL HEALTH INC. PAC AKA CARDINAL HEALTH COMPANIES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931074339+0","Y","2010-07-27"
"C00332833","CARDINAL HEALTH INC. PAC AKA CARDINAL HEALTH COMPANIES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934352982+0","Y","2009-07-27"
"C00332833","CARDINAL HEALTH INC. PAC AKA CARDINAL HEALTH COMPANIES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991780477+0","Y","2009-03-20"
"C00553495","CARDTRONICS INC POLITICAL ACTION COMMITTEE (CATM-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13031143672+0","Y","2013-12-17"
"C00461574","CAREER EDUCATION CORPORATION PAC (CEC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13944262159+0","Y","2013-12-23"
"C00461574","CAREER EDUCATION CORPORATION PAC (CEC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12953675552+0","Y","2012-09-25"
"C00461574","CAREER EDUCATION CORPORATION PAC (CEC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11930456965+0","Y","2011-03-07"
"C00461574","CAREER EDUCATION CORPORATION PAC (CEC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29030083769+0","Y","2009-05-05"
"C00435925","CARMEN GROUP INC. POLITICAL FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933384583+0","Y","2009-03-23"
"C00001016","CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS","http://docquery.fec.gov/cgi-bin/fecimg/?_12952603622+0","Y","2012-08-01"
"C00001016","CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS","http://docquery.fec.gov/cgi-bin/fecimg/?_12970373253+0","Y","2012-02-09"
"C00001016","CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931752877+0","Y","2010-10-22"
"C00001016","CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868714+0","Y","2009-03-27"
"C00303883","CASE NEW HOLLAND INDUSTRIAL INC. EXCELLENCE IN GOVERNMENT FUND (CNH INDUSTRIAL EXCELLENCE IN GOVERNMENT FUND)","http://docquery.fec.gov/cgi-bin/fecimg/?_14952811750+0","Y","2014-12-04"
"C00303883","CASE NEW HOLLAND INDUSTRIAL INC. EXCELLENCE IN GOVERNMENT FUND (CNH INDUSTRIAL EXCELLENCE IN GOVERNMENT FUND)","http://docquery.fec.gov/cgi-bin/fecimg/?_14960495003+0","Y","2014-03-10"
"C00303883","CASE NEW HOLLAND INDUSTRIAL INC. EXCELLENCE IN GOVERNMENT FUND (CNH INDUSTRIAL EXCELLENCE IN GOVERNMENT FUND)","http://docquery.fec.gov/cgi-bin/fecimg/?_11930436930+0","Y","2011-03-04"
"C00303883","CASE NEW HOLLAND INDUSTRIAL INC. EXCELLENCE IN GOVERNMENT FUND (CNH INDUSTRIAL EXCELLENCE IN GOVERNMENT FUND)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398176+0","Y","2009-03-26"
"C00275529","CASH AMERICA INTERNATIONAL INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14952677115+0","","2014-12-02"
"C00275529","CASH AMERICA INTERNATIONAL INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930452457+0","","2010-03-19"
"C00275529","CASH AMERICA INTERNATIONAL INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933396084+0","Y","2009-03-24"
"C00327593","CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14978205950+0","Y","2014-10-14"
"C00327593","CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12952318011+0","Y","2012-07-12"
"C00327593","CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11932085028+0","Y","2011-07-27"
"C00327593","CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991224818+0","Y","2010-09-23"
"C00327593","CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933395720+0","Y","2009-03-24"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_13942303299+0","Y","2013-11-16"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_13031014301+0","","2013-01-16"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_13031003854+0","","2013-01-03"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_13031003847+0","","2013-01-03"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_11020321245+0","","2011-08-01"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020350388+0","","2010-04-30"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020183694+0","","2010-04-08"
"C00254938","CASTLEPAC LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_29020400026+0","","2009-10-19"
"C00423442","CBS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201602029008434309+0","Y","2016-02-02"
"C00423442","CBS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14941206395+0","Y","2014-05-12"
"C00423442","CBS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931075463+0","Y","2010-07-28"
"C00423442","CBS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934346424+0","Y","2009-07-24"
"C00423442","CBS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991743511+0","Y","2009-03-13"
"C00084871","CELANESE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201601079004443038+0","Y","2016-01-07"
"C00084871","CELANESE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14940004967+0","Y","2014-01-06"
"C00084871","CELANESE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12972102818+0","Y","2012-08-22"
"C00084871","CELANESE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12971212135+0","Y","2012-05-09"
"C00084871","CELANESE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990384590+0","Y","2010-03-19"
"C00084871","CELANESE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868399+0","Y","2009-03-27"
"C00514331","CELGENE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15951380734+0","Y","2015-05-15"
"C00514331","CELGENE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030884730+0","Y","2012-09-20"
"C00514331","CELGENE CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030751282+0","Y","2012-03-01"
"C00111880","CEMEX INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12970425203+0","","2012-02-16"
"C00111880","CEMEX INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931535482+0","","2011-09-26"
"C00111880","CEMEX INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11932119978+0","","2011-07-29"
"C00111880","CEMEX INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934217744+0","","2009-07-08"
"C00111880","CEMEX INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991794769+0","Y","2009-03-26"
"C00397851","CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11930646410+0","Y","2011-04-13"
"C00397851","CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29993418997+0","Y","2009-12-10"
"C00397851","CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991789767+0","Y","2009-03-24"
"C00435024","CENTER FOR COASTAL CONSERVATION POLITICAL ACTION COMMITTEE AKA CENTER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11971640503+0","Y","2011-10-18"
"C00435024","CENTER FOR COASTAL CONSERVATION POLITICAL ACTION COMMITTEE AKA CENTER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29993279525+0","Y","2009-10-22"
"C00435024","CENTER FOR COASTAL CONSERVATION POLITICAL ACTION COMMITTEE AKA CENTER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933565180+0","Y","2009-04-17"
"C00435024","CENTER FOR COASTAL CONSERVATION POLITICAL ACTION COMMITTEE AKA CENTER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933399947+0","Y","2009-03-27"
"C00170555","CENTEX CORPORATION PAC CENTEX CONNECTION FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397424+0","Y","2009-03-26"
"C00355719","CENTRUS ENERGY CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201507299000439829+0","Y","2015-07-29"
"C00355719","CENTRUS ENERGY CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15951174334+0","Y","2015-04-16"
"C00355719","CENTRUS ENERGY CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15950593042+0","Y","2015-02-02"
"C00355719","CENTRUS ENERGY CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14978060430+0","Y","2014-10-03"
"C00355719","CENTRUS ENERGY CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398864+0","Y","2009-03-27"
"C00355719","CENTRUS ENERGY CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991792815+0","Y","2009-03-26"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14961494646+0","Y","2014-07-03"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12952842993+0","","2012-08-24"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11953288035+0","","2011-12-16"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930589132+0","","2011-04-06"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930789260+0","","2010-05-28"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992499622+0","","2009-07-21"
"C00419911","CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934234730+0","","2009-07-09"
"C00378794","CEPHALON, INC. EMPLOYEES' POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990652077+0","Y","2010-05-03"
"C00410589","CERNER CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14960762781+0","","2014-04-15"
"C00410589","CERNER CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964589264+0","","2013-09-06"
"C00410589","CERNER CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12951582614+0","","2012-04-27"
"C00410589","CERNER CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12951582388+0","","2012-04-27"
"C00410589","CERNER CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933686215+0","","2009-05-06"
"C00410589","CERNER CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991795696+0","Y","2009-03-27"
"C00076588","CF INDUSTRIES, INC. EMPLOYEES' GOOD GOVERNMENT FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_14940353909+0","Y","2014-02-17"
"C00076588","CF INDUSTRIES, INC. EMPLOYEES' GOOD GOVERNMENT FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10931016117+0","","2010-07-16"
"C00076588","CF INDUSTRIES, INC. EMPLOYEES' GOOD GOVERNMENT FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10990817192+0","","2010-06-28"
"C00076588","CF INDUSTRIES, INC. EMPLOYEES' GOOD GOVERNMENT FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933366480+0","","2009-03-19"
"C00143305","CH2M HILL COMPANIES LTD PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930330972+0","Y","2010-02-17"
"C00143305","CH2M HILL COMPANIES LTD PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387087+0","Y","2009-03-23"
"C00082040","CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15970262887+0","Y","2015-02-10"
"C00082040","CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14941102239+0","Y","2014-04-18"
"C00082040","CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11972745415+0","Y","2011-12-19"
"C00082040","CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933628313+0","Y","2009-04-30"
"C00082040","CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397467+0","Y","2009-03-26"
"C00370114","CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14940330019+0","Y","2014-02-05"
"C00370114","CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992558502+0","Y","2009-07-31"
"C00370114","CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991791474+0","Y","2009-03-25"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14950092703+0","Y","2014-08-29"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13961662089+0","Y","2013-04-18"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13961176755+0","Y","2013-03-18"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12972040661+0","Y","2012-08-17"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930207198+0","Y","2011-01-26"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990676432+0","Y","2010-05-17"
"C00426775","CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868706+0","Y","2009-03-27"
"C00212423","CHEESE IMPORTERS ASSOCIATION OF AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13941605218+0","Y","2013-09-19"
"C00212423","CHEESE IMPORTERS ASSOCIATION OF AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13941313617+0","Y","2013-08-01"
"C00212423","CHEESE IMPORTERS ASSOCIATION OF AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992549393+0","Y","2009-07-30"
"C00389288","CHESAPEAKE ENERGY CORPORATION FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201511029003261987+0","Y","2015-11-02"
"C00389288","CHESAPEAKE ENERGY CORPORATION FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14950036539+0","Y","2014-08-18"
"C00389288","CHESAPEAKE ENERGY CORPORATION FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14940040102+0","Y","2014-01-16"
"C00389288","CHESAPEAKE ENERGY CORPORATION FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13942238935+0","Y","2013-10-24"
"C00389288","CHESAPEAKE ENERGY CORPORATION FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964596038+0","","2013-09-10"
"C00389288","CHESAPEAKE ENERGY CORPORATION FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964594126+0","","2013-09-10"
